UnitID,Institution Name,Historically Black College or University (HD2023),Sector of institution (HD2023),Carnegie Classification 2021: Basic (HD2023),Grand total (EFFY2023  All students  Undergraduate total),Black or African American men (EFFY2023  All students  Undergraduate total),U.S. Nonresident men (EFFY2023  All students  Undergraduate total),Grand total (EFFY2023  All students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2023  All students  Undergraduate  Degree/certificate-seeking total),U.S. Nonresident men (EFFY2023  All students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2023  All students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2023  All students  Undergraduate  Degree/certificate-seeking  First-time),U.S. Nonresident men (EFFY2023  All students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2023  All students  Undergraduate  Other degree/certificate-seeking),Black or African American men (EFFY2023  All students  Undergraduate  Other degree/certificate-seeking),U.S. Nonresident men (EFFY2023  All students  Undergraduate  Other degree/certificate-seeking),Grand total (EFFY2023  All students total),Black or African American men (EFFY2023  All students total),U.S. Nonresident men (EFFY2023  All students total),Grand total (EFFY2023  Full-time students  Undergraduate total),Black or African American men (EFFY2023  Full-time students  Undergraduate total),U.S. Nonresident men (EFFY2023  Full-time students  Undergraduate total),Grand total (EFFY2023  Full-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2023  Full-time students  Undergraduate  Degree/certificate-seeking total),U.S. Nonresident men (EFFY2023  Full-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2023  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2023  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),U.S. Nonresident men (EFFY2023  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2023  Part-time students  Undergraduate total),Black or African American men (EFFY2023  Part-time students  Undergraduate total),U.S. Nonresident men (EFFY2023  Part-time students  Undergraduate total),Grand total (EFFY2023  Part-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2023  Part-time students  Undergraduate  Degree/certificate-seeking total),U.S. Nonresident men (EFFY2023  Part-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2023  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2023  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),U.S. Nonresident men (EFFY2023  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2022_RV  All students  Undergraduate total),Black or African American men (EFFY2022_RV  All students  Undergraduate total),U.S. Nonresident men (EFFY2022_RV  All students  Undergraduate total),Grand total (EFFY2022_RV  All students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2022_RV  All students  Undergraduate  Degree/certificate-seeking total),U.S. Nonresident men (EFFY2022_RV  All students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2022_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2022_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),U.S. Nonresident men (EFFY2022_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2022_RV  All students  Undergraduate  Other degree/certificate-seeking),Black or African American men (EFFY2022_RV  All students  Undergraduate  Other degree/certificate-seeking),U.S. Nonresident men (EFFY2022_RV  All students  Undergraduate  Other degree/certificate-seeking),Grand total (EFFY2022_RV  All students total),Black or African American men (EFFY2022_RV  All students total),U.S. Nonresident men (EFFY2022_RV  All students total),Grand total (EFFY2022_RV  Full-time students  Undergraduate total),Black or African American men (EFFY2022_RV  Full-time students  Undergraduate total),U.S. Nonresident men (EFFY2022_RV  Full-time students  Undergraduate total),Grand total (EFFY2022_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2022_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),U.S. Nonresident men (EFFY2022_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2022_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2022_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),U.S. Nonresident men (EFFY2022_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2022_RV  Part-time students  Undergraduate total),Black or African American men (EFFY2022_RV  Part-time students  Undergraduate total),U.S. Nonresident men (EFFY2022_RV  Part-time students  Undergraduate total),Grand total (EFFY2022_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2022_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),U.S. Nonresident men (EFFY2022_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2022_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2022_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),U.S. Nonresident men (EFFY2022_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2021_RV  All students  Undergraduate total),Black or African American men (EFFY2021_RV  All students  Undergraduate total),Nonresident alien men (EFFY2021_RV  All students  Undergraduate total),Grand total (EFFY2021_RV  All students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2021_RV  All students  Undergraduate  Degree/certificate-seeking total),Nonresident alien men (EFFY2021_RV  All students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2021_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2021_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Nonresident alien men (EFFY2021_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2021_RV  All students  Undergraduate  Other degree/certificate-seeking),Black or African American men (EFFY2021_RV  All students  Undergraduate  Other degree/certificate-seeking),Nonresident alien men (EFFY2021_RV  All students  Undergraduate  Other degree/certificate-seeking),Grand total (EFFY2021_RV  All students total),Black or African American men (EFFY2021_RV  All students total),Nonresident alien men (EFFY2021_RV  All students total),Grand total (EFFY2021_RV  Full-time students  Undergraduate total),Black or African American men (EFFY2021_RV  Full-time students  Undergraduate total),Nonresident alien men (EFFY2021_RV  Full-time students  Undergraduate total),Grand total (EFFY2021_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2021_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Nonresident alien men (EFFY2021_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2021_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2021_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Nonresident alien men (EFFY2021_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2021_RV  Part-time students  Undergraduate total),Black or African American men (EFFY2021_RV  Part-time students  Undergraduate total),Nonresident alien men (EFFY2021_RV  Part-time students  Undergraduate total),Grand total (EFFY2021_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2021_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Nonresident alien men (EFFY2021_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2021_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2021_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Nonresident alien men (EFFY2021_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2020_RV  All students  Undergraduate total),Black or African American men (EFFY2020_RV  All students  Undergraduate total),Nonresident alien men (EFFY2020_RV  All students  Undergraduate total),Grand total (EFFY2020_RV  All students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2020_RV  All students  Undergraduate  Degree/certificate-seeking total),Nonresident alien men (EFFY2020_RV  All students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2020_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2020_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Nonresident alien men (EFFY2020_RV  All students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2020_RV  All students  Undergraduate  Other degree/certificate-seeking),Black or African American men (EFFY2020_RV  All students  Undergraduate  Other degree/certificate-seeking),Nonresident alien men (EFFY2020_RV  All students  Undergraduate  Other degree/certificate-seeking),Grand total (EFFY2020_RV  All students total),Black or African American men (EFFY2020_RV  All students total),Nonresident alien men (EFFY2020_RV  All students total),Grand total (EFFY2020_RV  Full-time students  Undergraduate total),Black or African American men (EFFY2020_RV  Full-time students  Undergraduate total),Nonresident alien men (EFFY2020_RV  Full-time students  Undergraduate total),Grand total (EFFY2020_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2020_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Nonresident alien men (EFFY2020_RV  Full-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2020_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2020_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Nonresident alien men (EFFY2020_RV  Full-time students  Undergraduate  Degree/certificate-seeking  First-time),Grand total (EFFY2020_RV  Part-time students  Undergraduate total),Black or African American men (EFFY2020_RV  Part-time students  Undergraduate total),Nonresident alien men (EFFY2020_RV  Part-time students  Undergraduate total),Grand total (EFFY2020_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Black or African American men (EFFY2020_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Nonresident alien men (EFFY2020_RV  Part-time students  Undergraduate  Degree/certificate-seeking total),Grand total (EFFY2020_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Black or African American men (EFFY2020_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),Nonresident alien men (EFFY2020_RV  Part-time students  Undergraduate  Degree/certificate-seeking  First-time),
100654,Alabama A & M University,1,1,18,5664,2062,41,5660,2062,41,1756,635,20,3904,1427,21,6627,2238,71,5088,1831,40,5087,1831,40,1698,605,19,576,231,1,573,231,1,58,30,1,5663,2069,29,5621,2063,29,1680,635,8,3941,1428,21,6681,2254,56,4862,1765,28,4862,1765,28,1551,592,8,801,304,1,759,298,1,129,43,0,5529,1964,19,5517,1961,19,1632,597,3,3885,1364,16,6628,2172,43,4910,1744,19,4910,1744,19,1563,582,3,619,220,0,607,217,0,69,15,0,5479,1972,21,5472,1971,21,1753,620,5,3719,1351,16,6560,2203,45,5088,1819,20,5087,1818,20,1730,607,5,391,153,1,385,153,1,23,13,0,
100724,Alabama State University,1,1,17,3641,1189,47,3638,1188,47,1014,363,10,2624,825,37,4255,1325,56,3267,1072,46,3267,1072,46,1002,360,10,374,117,1,371,116,1,12,3,0,3899,1296,37,3898,1296,37,1060,374,7,2838,922,30,4425,1404,42,3318,1068,36,3318,1068,36,922,303,6,581,228,1,580,228,1,138,71,1,3914,1302,33,3913,1301,33,1055,360,8,2858,941,25,4478,1418,39,3411,1121,32,3410,1120,32,966,321,8,503,181,1,503,181,1,89,39,0,4127,1426,28,4121,1423,28,1116,396,9,3005,1027,19,4640,1526,37,3689,1258,27,3689,1258,27,1091,384,9,438,168,1,432,165,1,25,12,0,
138716,Albany State University,1,1,19,6971,1436,7,6737,1395,7,1601,385,0,5136,1010,7,7603,1508,10,4639,1081,3,4606,1069,3,1462,351,0,2332,355,4,2131,326,4,139,34,0,6985,1393,12,6662,1356,12,1211,323,1,5451,1033,11,7574,1467,17,4270,984,9,4228,977,9,1023,268,1,2715,409,3,2434,379,3,188,55,0,7176,1495,17,6815,1436,17,1565,442,2,5250,994,15,7702,1564,22,4526,1069,13,4452,1054,13,1303,366,2,2650,426,4,2363,382,4,262,76,0,6931,1382,20,6409,1304,18,1586,466,3,4823,838,15,7339,1441,24,4485,1022,15,4349,996,13,1460,418,2,2446,360,5,2060,308,5,126,48,1,
175342,Alcorn State University,1,1,20,2814,863,11,2678,826,11,522,163,2,2156,663,9,3417,1000,32,2239,707,10,2235,706,10,479,149,2,575,156,1,443,120,1,43,14,0,2857,882,46,2799,876,46,426,132,0,2373,744,46,3511,1031,55,2356,754,44,2356,754,44,396,119,0,501,128,2,443,122,2,30,13,0,3098,921,65,2853,861,64,419,128,1,2434,733,63,3728,1054,75,2498,760,63,2433,735,63,406,125,1,600,161,2,420,126,1,13,3,0,3427,1080,68,3130,1004,67,550,174,3,2580,830,64,3944,1215,81,2869,929,65,2772,894,65,528,168,3,558,151,3,358,110,2,22,6,0,
217624,Allen University,1,2,21,707,383,3,707,383,3,194,105,2,513,278,1,796,425,3,609,337,3,609,337,3,175,96,2,98,46,0,98,46,0,19,9,0,1093,604,4,1093,604,4,264,163,0,829,441,4,1215,664,4,889,495,4,889,495,4,217,132,0,204,109,0,204,109,0,47,31,0,1162,584,4,1162,584,4,328,165,0,834,419,4,1293,643,4,937,463,4,937,463,4,264,131,0,225,121,0,225,121,0,64,34,0,1141,551,4,1140,551,4,345,157,1,795,394,3,1249,597,4,764,379,2,764,379,2,239,106,1,377,172,2,376,172,2,106,51,0,
219505,American Baptist College,1,2,22,51,31,1,51,31,1,4,1,0,47,30,1,51,31,1,44,28,1,44,28,1,3,1,0,7,3,0,7,3,0,1,0,0,63,39,2,63,39,2,4,4,0,59,35,2,63,39,2,50,30,2,50,30,2,4,4,0,13,9,0,13,9,0,,,,62,37,1,62,37,1,6,3,0,56,34,1,62,37,1,40,24,1,40,24,1,3,3,0,22,13,0,22,13,0,3,0,0,113,68,2,113,68,2,29,14,0,84,54,2,113,68,2,106,63,2,106,63,2,22,9,0,7,5,0,7,5,0,7,5,0,
106306,Arkansas Baptist College,1,2,23,646,439,5,642,438,5,308,212,0,334,226,5,646,439,5,568,392,5,567,391,5,264,185,0,78,47,0,75,47,0,44,27,0,862,553,11,862,553,11,257,175,4,605,378,7,862,553,11,683,435,9,683,435,9,209,146,3,179,118,2,179,118,2,48,29,1,604,336,4,602,334,4,52,37,0,550,297,4,604,336,4,454,246,4,454,246,4,43,29,0,150,90,0,148,88,0,9,8,0,747,361,0,747,361,0,166,54,0,581,307,0,747,361,0,249,118,0,249,118,0,48,14,0,498,243,0,498,243,0,118,40,0,
217721,Benedict College,1,2,22,2090,775,115,2019,750,115,382,164,7,1637,586,108,2176,818,119,1794,651,100,1794,651,100,377,162,7,296,124,15,225,99,15,5,2,0,1998,728,97,1998,728,97,594,247,28,1404,481,69,2031,748,97,1928,699,96,1928,699,96,594,247,28,70,29,1,70,29,1,,,,1902,658,70,1902,658,70,440,153,16,1462,505,54,1914,664,70,1868,642,70,1868,642,70,438,151,16,34,16,0,34,16,0,2,2,0,2156,814,69,2154,814,69,773,278,31,1381,536,38,2163,817,69,2114,791,69,2114,791,69,762,270,31,42,23,0,40,23,0,11,8,0,
197993,Bennett College,1,2,21,176,0,0,176,0,0,32,0,0,144,0,0,176,0,0,164,0,0,164,0,0,32,0,0,12,0,0,12,0,0,,,,214,0,0,214,0,0,27,0,0,187,0,0,214,0,0,182,0,0,182,0,0,26,0,0,32,0,0,32,0,0,1,0,0,241,0,0,241,0,0,41,0,0,200,0,0,241,0,0,214,0,0,214,0,0,38,0,0,27,0,0,27,0,0,3,0,0,320,0,0,320,0,0,13,0,0,307,0,0,320,0,0,306,0,0,306,0,0,13,0,0,14,0,0,14,0,0,,,,
132602,Bethune-Cookman University,1,2,21,2988,840,35,2988,840,35,1153,280,8,1835,560,27,3099,868,39,2678,765,34,2678,765,34,1000,270,7,310,75,1,310,75,1,153,10,1,2752,818,25,2752,818,25,884,265,11,1868,553,14,2886,850,27,2582,759,25,2582,759,25,878,262,11,170,59,0,170,59,0,6,3,0,2913,846,16,2913,846,16,735,207,5,2178,639,11,3040,882,18,2766,788,16,2766,788,16,732,205,5,147,58,0,147,58,0,3,2,0,3065,866,36,3065,866,36,614,188,9,2451,678,27,3221,908,39,2939,832,34,2939,832,34,612,187,9,126,34,2,126,34,2,2,1,0,
237215,Bluefield State University,1,1,22,1455,126,4,1170,120,4,310,45,0,860,75,4,1479,130,4,1065,115,4,1046,115,4,300,45,0,390,11,0,124,5,0,10,0,0,1706,143,5,1633,141,3,406,84,0,1227,57,3,1706,143,5,1099,110,4,1094,110,3,332,68,0,607,33,1,539,31,0,74,16,0,1458,76,2,1390,75,2,267,16,0,1123,59,2,1458,76,2,1065,55,2,1064,55,2,222,14,0,393,21,0,326,20,0,45,2,0,1435,70,6,1362,68,5,245,12,1,1117,56,4,1435,70,6,1080,63,5,1079,63,5,213,11,1,355,7,1,283,5,0,32,1,0,
162007,Bowie State University,1,1,18,6034,1950,48,5798,1866,48,1240,408,8,4558,1458,40,7205,2170,121,4716,1521,37,4710,1521,37,1213,397,8,1318,429,11,1088,345,11,27,11,0,5868,1895,51,5674,1841,50,977,319,5,4697,1522,45,6960,2133,115,4575,1470,41,4567,1467,41,946,309,5,1293,425,10,1107,374,9,31,10,0,5853,1847,66,5710,1808,66,1005,313,4,4705,1495,62,6994,2100,117,4649,1443,49,4643,1442,49,988,306,4,1204,404,17,1067,366,17,17,7,0,5835,1874,92,5605,1806,92,865,299,4,4740,1507,88,7010,2128,161,4628,1496,83,4622,1493,83,839,291,4,1207,378,9,983,313,9,26,8,0,
201690,Central State University,1,1,22,6282,778,78,6209,773,65,669,146,23,5540,627,42,6320,790,78,3399,580,58,3395,579,57,594,130,21,2883,198,20,2814,194,8,75,16,2,7178,848,57,7141,841,57,653,202,17,6488,639,40,7192,853,57,3064,622,56,3062,622,56,621,194,17,4114,226,1,4079,219,1,32,8,0,6587,888,50,6569,884,50,515,152,7,6054,732,43,6587,888,50,2694,663,44,2693,663,44,499,146,6,3893,225,6,3876,221,6,16,6,1,2421,784,46,2354,762,46,646,207,10,1708,555,36,2421,784,46,2065,709,46,2064,709,46,636,201,10,356,75,0,290,53,0,10,6,0,
211608,Cheyney University of Pennsylvania,1,1,21,750,218,2,727,211,2,202,61,1,525,150,1,750,218,2,645,190,1,643,189,1,195,59,1,105,28,1,84,22,1,7,2,0,743,230,2,700,220,2,229,73,0,471,147,2,743,230,2,625,194,2,625,194,2,216,68,0,118,36,0,75,26,0,13,5,0,687,202,1,658,197,1,224,69,0,434,128,1,687,202,1,576,174,0,575,174,0,204,61,0,111,28,1,83,23,1,20,8,0,674,202,0,630,192,0,219,58,0,411,134,0,674,202,0,580,175,0,580,175,0,218,57,0,94,27,0,50,17,0,1,1,0,
217873,Claflin University,1,2,21,1965,541,19,1892,518,19,404,99,7,1488,419,12,2097,569,20,1781,479,19,1750,475,19,404,99,7,184,62,0,142,43,0,,,,1991,533,19,1960,522,19,318,91,1,1642,431,18,2127,561,21,1830,490,19,1812,482,19,318,91,1,161,43,0,148,40,0,,,,2129,551,24,2116,550,24,497,109,3,1619,441,21,2217,570,26,1941,502,23,1941,502,23,487,105,3,188,49,1,175,48,1,10,4,0,2202,616,36,2154,593,35,459,143,6,1695,450,29,2302,634,38,1968,555,35,1965,555,35,459,143,6,234,61,1,189,38,0,,,,
138947,Clark Atlanta University,1,2,16,3653,526,5,3614,514,5,1206,68,1,2408,446,4,4324,627,19,3433,476,4,3412,465,4,1167,64,1,220,50,1,202,49,1,39,4,0,3593,665,11,3544,651,11,1150,155,0,2394,496,11,4306,806,31,3368,616,7,3342,609,7,1133,154,0,225,49,4,202,42,4,17,1,0,3387,687,33,3360,679,33,786,108,0,2574,571,33,4123,851,54,3164,630,25,3164,630,25,753,103,0,223,57,8,196,49,8,33,5,0,3581,745,67,3574,744,67,840,176,2,2734,568,65,4273,919,93,3415,727,62,3415,727,62,837,176,2,166,18,5,159,17,5,3,0,0,
217891,Clinton College,1,2,23,215,86,0,215,86,0,71,29,0,144,57,0,215,86,0,210,85,0,210,85,0,71,29,0,5,1,0,5,1,0,,,,235,89,0,235,89,0,56,19,0,179,70,0,235,89,0,200,74,0,200,74,0,55,18,0,35,15,0,35,15,0,1,1,0,150,67,0,150,67,0,66,33,0,84,34,0,150,67,0,117,50,0,117,50,0,50,24,0,33,17,0,33,17,0,16,9,0,251,114,0,251,114,0,54,30,0,197,84,0,251,114,0,233,109,0,233,109,0,53,30,0,18,5,0,18,5,0,1,0,0,
162283,Coppin State University,1,1,20,1925,323,46,1858,301,42,358,71,10,1500,230,32,2228,369,69,1417,247,39,1417,247,39,341,67,10,508,76,7,441,54,3,17,4,0,2006,336,41,1925,306,38,184,41,1,1741,265,37,2326,390,61,1411,236,31,1408,233,31,178,40,1,595,100,10,517,73,7,6,1,0,2278,387,61,2236,371,57,312,55,3,1924,316,54,2573,433,76,1665,280,44,1664,280,44,301,50,2,613,107,17,572,91,13,11,5,1,2588,465,65,2527,440,61,451,114,5,2076,326,56,2993,525,80,1870,333,52,1868,332,51,436,108,5,718,132,13,659,108,10,15,6,0,
130934,Delaware State University,1,1,19,5429,1220,47,4928,1179,47,1468,336,10,3460,843,37,6462,1346,79,4188,1019,45,4149,1014,45,1282,292,8,1241,201,2,779,165,2,186,44,2,4812,1083,7,4496,1080,7,1069,276,0,3427,804,7,5770,1246,31,3934,958,7,3914,955,7,961,255,0,878,125,0,582,125,0,108,21,0,4485,981,59,4128,950,58,1046,236,5,3082,714,53,5230,1108,87,3790,841,57,3739,836,56,982,225,5,695,140,2,389,114,2,64,11,0,4727,1036,112,4183,1002,103,1172,274,16,3011,728,87,5263,1132,150,4008,933,110,3908,927,102,1129,266,16,719,103,2,275,75,1,43,8,0,
158802,Dillard University,1,2,21,1286,271,11,1277,269,11,338,69,4,939,200,7,1286,271,11,1206,254,11,1206,254,11,336,69,4,80,17,0,71,15,0,2,0,0,1255,249,8,1246,246,8,321,53,6,925,193,2,1255,249,8,1161,225,8,1161,225,8,321,53,6,94,24,0,85,21,0,,,,1274,244,1,1269,244,1,321,55,0,948,189,1,1274,244,1,1181,224,1,1181,224,1,316,54,0,93,20,0,88,20,0,5,1,0,1324,220,2,1308,217,2,320,49,1,988,168,1,1324,220,2,1209,203,2,1209,203,2,320,49,1,115,17,0,99,14,0,,,,
133526,Edward Waters University,1,2,22,1181,523,1,1181,523,1,335,156,0,846,367,1,1223,544,1,1093,487,1,1093,487,1,324,151,0,88,36,0,88,36,0,11,5,0,1304,571,0,1304,571,0,360,176,0,944,395,0,1347,591,0,1229,551,0,1229,551,0,339,166,0,75,20,0,75,20,0,21,10,0,2425,751,1,1013,448,1,250,101,0,763,347,1,2425,751,1,959,424,0,959,424,0,248,100,0,1466,327,1,54,24,1,2,1,0,3298,831,0,1037,467,0,339,151,0,698,316,0,3298,831,0,965,431,0,965,431,0,315,139,0,2333,400,0,72,36,0,24,12,0,
198507,Elizabeth City State University,1,1,22,2302,669,11,2069,639,11,364,137,3,1705,502,8,2439,685,12,1799,585,7,1796,585,7,359,134,3,503,84,4,273,54,4,5,3,0,2265,601,7,1992,578,7,353,111,0,1639,467,7,2382,610,7,1741,537,7,1732,536,7,346,109,0,524,64,0,260,42,0,7,2,0,2241,599,10,1979,568,8,385,116,0,1594,452,8,2351,611,10,1748,524,8,1741,523,8,378,114,0,493,75,2,238,45,0,7,2,0,1922,521,6,1766,510,6,407,114,0,1359,396,6,2027,531,6,1620,487,6,1620,487,6,400,113,0,302,34,0,146,23,0,7,1,0,
198543,Fayetteville State University,1,1,19,7049,1230,15,6415,1164,11,923,213,1,5492,951,10,8367,1446,28,4470,847,10,4318,833,8,811,181,1,2579,383,5,2097,331,3,112,32,0,6823,1143,15,5852,1052,4,675,171,1,5177,881,3,8294,1366,28,3983,761,6,3811,750,2,572,149,1,2840,382,9,2041,302,2,103,22,0,7160,1095,9,6106,999,6,817,184,0,5289,815,6,8658,1291,22,4358,777,3,4196,768,3,732,166,0,2802,318,6,1910,231,3,85,18,0,7062,1164,12,5962,1074,8,718,150,0,5244,924,8,8376,1342,26,4455,902,5,4283,883,5,693,147,0,2607,262,7,1679,191,3,25,3,0,
220181,Fisk University,1,2,21,1045,199,91,1041,199,91,318,49,42,723,150,49,1096,207,91,1012,194,90,1010,194,90,311,49,41,33,5,1,31,5,1,7,0,1,964,207,67,964,207,67,301,62,24,663,145,43,994,213,67,912,195,66,912,195,66,295,60,24,52,12,1,52,12,1,6,2,0,920,203,54,920,203,54,251,49,25,669,154,29,952,210,54,881,197,53,881,197,53,249,48,25,39,6,1,39,6,1,2,1,0,903,215,29,903,215,29,386,85,9,517,130,20,942,221,29,880,207,29,880,207,29,378,82,9,23,8,0,23,8,0,8,3,0,
133650,Florida Agricultural and Mechanical University,1,1,16,8704,2505,7,8342,2473,7,1616,444,0,6726,2029,7,10428,2881,24,7208,2157,7,7166,2155,7,1536,429,0,1496,348,0,1176,318,0,80,15,0,8256,2390,11,7918,2351,10,1223,319,1,6695,2032,9,10142,2813,32,6779,1986,8,6748,1980,8,1179,311,0,1477,404,3,1170,371,2,44,8,1,8255,2405,13,7853,2343,13,1131,333,0,6722,2010,13,10221,2832,48,6720,1973,11,6685,1961,11,1041,298,0,1535,432,2,1168,382,2,90,35,0,8702,2553,16,8336,2511,14,1400,399,2,6936,2112,12,10696,2982,48,7299,2143,15,7272,2135,13,1367,386,2,1403,410,1,1064,376,1,33,13,0,
133979,Florida Memorial University,1,2,22,1313,419,88,1264,405,88,510,159,20,754,246,68,1375,430,90,1212,379,80,1163,365,80,488,146,19,101,40,8,101,40,8,22,13,1,1122,295,100,1122,295,100,340,48,23,782,247,77,1171,307,101,1013,266,98,1013,266,98,299,40,21,109,29,2,109,29,2,41,8,2,1033,278,87,1033,278,87,341,115,6,692,163,81,1086,289,91,882,252,82,882,252,82,264,99,4,151,26,5,151,26,5,77,16,2,1257,314,102,1255,314,101,403,115,30,852,199,71,1331,332,105,1098,276,94,1096,276,93,360,108,27,159,38,8,159,38,8,43,7,3,
139719,Fort Valley State University,1,1,20,2596,854,2,2575,850,2,596,181,0,1979,669,2,2875,900,15,2200,739,2,2199,739,2,574,174,0,396,115,0,376,111,0,22,7,0,2772,954,3,2721,949,2,654,237,1,2067,712,1,3083,1010,9,2265,782,1,2257,782,1,609,211,1,507,172,2,464,167,1,45,26,0,2862,992,0,2815,978,0,811,303,0,2004,675,0,3202,1063,5,2427,828,0,2427,828,0,762,277,0,435,164,0,388,150,0,49,26,0,2511,899,0,2445,880,0,408,154,0,2037,726,0,2892,982,8,2178,778,0,2176,777,0,400,153,0,333,121,0,269,103,0,8,1,0,
159009,Grambling State University,1,1,18,4715,1582,36,4559,1527,36,924,314,3,3635,1213,33,5716,1828,39,3898,1331,30,3897,1331,30,871,296,3,817,251,6,662,196,6,53,18,0,4865,1628,41,4766,1593,40,813,273,4,3953,1320,36,5882,1874,45,4063,1382,35,4063,1382,35,755,256,4,802,246,6,703,211,5,58,17,0,5221,1701,48,5221,1701,48,1323,432,1,3898,1269,47,6351,1971,54,4305,1420,38,4305,1420,38,1190,394,1,916,281,10,916,281,10,133,38,0,4510,1502,85,4510,1502,85,931,326,4,3579,1176,81,5615,1768,91,3344,1099,51,3344,1099,51,854,291,4,1166,403,34,1166,403,34,77,35,0,
232265,Hampton University,1,2,17,3322,1081,21,2946,921,21,1019,314,5,1927,607,16,3842,1199,30,3124,1013,20,2752,854,20,991,309,5,198,68,1,194,67,1,28,5,0,4266,1419,20,4266,1419,20,950,307,8,3316,1112,12,4853,1545,32,3987,1331,18,3987,1331,18,926,301,8,279,88,2,279,88,2,24,6,0,3306,1063,18,3266,1046,18,677,218,7,2589,828,11,3807,1180,30,2877,909,16,2872,908,16,623,192,7,429,154,2,394,138,2,54,26,0,4076,1318,41,3868,1234,41,1000,313,25,2868,921,16,4720,1468,58,3595,1139,37,3593,1137,37,933,287,24,481,179,4,275,97,4,67,26,1,
